IP 地址,已发送,已接收,丢包率,平均延迟,下载速度(MB/s),地区码
104.16.61.160,4,4,0.00,6.09,0.00,N/A
104.25.108.167,4,4,0.00,6.09,0.00,N/A
104.18.145.248,4,4,0.00,6.10,0.00,N/A
104.16.59.154,4,4,0.00,6.10,0.00,N/A
104.25.153.12,4,4,0.00,6.11,0.00,N/A
104.18.57.216,4,4,0.00,6.11,0.00,N/A
104.18.7.115,4,4,0.00,6.11,0.00,N/A
104.17.233.1,4,4,0.00,6.11,0.00,N/A
104.16.88.14,4,4,0.00,6.11,0.00,N/A
104.16.57.198,4,4,0.00,6.12,0.00,N/A
104.25.182.23,4,4,0.00,6.12,0.00,N/A
104.19.99.200,4,4,0.00,6.12,0.00,N/A
104.18.46.112,4,4,0.00,6.12,0.00,N/A
104.18.51.137,4,4,0.00,6.12,0.00,N/A
104.19.97.5,4,4,0.00,6.13,0.00,N/A
104.17.56.129,4,4,0.00,6.13,0.00,N/A
104.20.9.253,4,4,0.00,6.13,0.00,N/A
104.25.81.29,4,4,0.00,6.14,0.00,N/A
104.20.11.18,4,4,0.00,6.14,0.00,N/A
104.25.200.226,4,4,0.00,6.14,0.00,N/A
104.17.40.42,4,4,0.00,6.14,0.00,N/A
104.25.57.42,4,4,0.00,6.15,0.00,N/A
104.18.70.157,4,4,0.00,6.15,0.00,N/A
104.16.215.71,4,4,0.00,6.15,0.00,N/A
104.17.91.164,4,4,0.00,6.15,0.00,N/A
104.17.103.120,4,4,0.00,6.16,0.00,N/A
104.24.222.128,4,4,0.00,6.16,0.00,N/A
104.19.253.227,4,4,0.00,6.17,0.00,N/A
104.18.182.212,4,4,0.00,6.17,0.00,N/A
104.20.25.56,4,4,0.00,6.17,0.00,N/A
104.17.24.244,4,4,0.00,6.17,0.00,N/A
104.17.75.30,4,4,0.00,6.17,0.00,N/A
104.18.74.82,4,4,0.00,6.18,0.00,N/A
104.17.39.138,4,4,0.00,6.18,0.00,N/A
104.19.251.166,4,4,0.00,6.18,0.00,N/A
104.17.77.203,4,4,0.00,6.18,0.00,N/A
104.17.220.14,4,4,0.00,6.18,0.00,N/A
104.16.213.240,4,4,0.00,6.18,0.00,N/A
104.16.76.103,4,4,0.00,6.18,0.00,N/A
104.20.10.147,4,4,0.00,6.19,0.00,N/A
104.19.25.237,4,4,0.00,6.19,0.00,N/A
104.17.27.59,4,4,0.00,6.19,0.00,N/A
104.25.12.66,4,4,0.00,6.19,0.00,N/A
104.25.190.223,4,4,0.00,6.19,0.00,N/A
104.16.161.173,4,4,0.00,6.20,0.00,N/A
104.16.153.166,4,4,0.00,6.20,0.00,N/A
104.18.11.46,4,4,0.00,6.20,0.00,N/A
104.19.98.4,4,4,0.00,6.20,0.00,N/A
104.17.33.12,4,4,0.00,6.20,0.00,N/A
104.18.25.225,4,4,0.00,6.20,0.00,N/A
104.18.122.90,4,4,0.00,6.20,0.00,N/A
104.25.208.162,4,4,0.00,6.20,0.00,N/A
104.17.137.1,4,4,0.00,6.21,0.00,N/A
104.19.105.53,4,4,0.00,6.21,0.00,N/A
104.17.45.18,4,4,0.00,6.22,0.00,N/A
104.25.219.6,4,4,0.00,6.22,0.00,N/A
104.18.38.106,4,4,0.00,6.22,0.00,N/A
104.25.56.0,4,4,0.00,6.22,0.00,N/A
104.16.160.110,4,4,0.00,6.22,0.00,N/A
104.24.221.4,4,4,0.00,6.22,0.00,N/A
104.25.111.23,4,4,0.00,6.23,0.00,N/A
104.24.168.230,4,4,0.00,4.49,0.00,N/A
104.19.68.77,4,4,0.00,6.23,0.00,N/A
104.16.39.66,4,4,0.00,6.24,0.00,N/A
104.17.196.238,4,4,0.00,6.24,0.00,N/A
104.18.13.78,4,4,0.00,6.24,0.00,N/A
104.16.188.209,4,4,0.00,6.25,0.00,N/A
104.17.8.157,4,4,0.00,6.25,0.00,N/A
104.19.175.28,4,4,0.00,6.25,0.00,N/A
104.19.192.57,4,4,0.00,6.25,0.00,N/A
104.19.216.162,4,4,0.00,6.25,0.00,N/A
104.24.223.73,4,4,0.00,6.25,0.00,N/A
104.25.43.171,4,4,0.00,6.26,0.00,N/A
104.19.77.101,4,4,0.00,6.26,0.00,N/A
104.16.99.48,4,4,0.00,6.26,0.00,N/A
104.17.70.153,4,4,0.00,6.26,0.00,N/A
104.17.176.147,4,4,0.00,6.27,0.00,N/A
104.18.236.162,4,4,0.00,6.27,0.00,N/A
104.16.44.145,4,4,0.00,6.27,0.00,N/A
104.18.193.76,4,4,0.00,6.28,0.00,N/A
104.16.255.225,4,4,0.00,6.28,0.00,N/A
104.16.68.198,4,4,0.00,6.29,0.00,N/A
104.18.84.106,4,4,0.00,6.29,0.00,N/A
104.18.209.27,4,4,0.00,6.29,0.00,N/A
104.17.249.19,4,4,0.00,6.29,0.00,N/A
104.18.85.77,4,4,0.00,6.30,0.00,N/A
104.19.162.80,4,4,0.00,6.30,0.00,N/A
104.16.102.233,4,4,0.00,6.31,0.00,N/A
104.16.91.218,4,4,0.00,6.31,0.00,N/A
104.18.160.142,4,4,0.00,6.31,0.00,N/A
104.24.188.50,4,4,0.00,6.31,0.00,N/A
104.18.19.71,4,4,0.00,6.32,0.00,N/A
104.16.202.131,4,4,0.00,6.32,0.00,N/A
104.16.131.120,4,4,0.00,6.33,0.00,N/A
104.18.15.220,4,4,0.00,6.34,0.00,N/A
104.19.111.94,4,4,0.00,6.34,0.00,N/A
104.18.75.77,4,4,0.00,6.35,0.00,N/A
104.16.248.175,4,4,0.00,6.35,0.00,N/A
104.19.250.133,4,4,0.00,6.36,0.00,N/A
104.16.77.76,4,4,0.00,6.36,0.00,N/A
172.67.244.137,4,4,0.00,6.36,0.00,N/A
104.17.226.95,4,4,0.00,6.37,0.00,N/A
104.16.46.162,4,4,0.00,6.37,0.00,N/A
172.67.174.74,4,4,0.00,6.37,0.00,N/A
104.16.162.203,4,4,0.00,6.38,0.00,N/A
104.19.102.95,4,4,0.00,6.38,0.00,N/A
104.16.190.214,4,4,0.00,6.39,0.00,N/A
104.18.28.77,4,4,0.00,6.39,0.00,N/A
104.17.202.148,4,4,0.00,6.40,0.00,N/A
104.18.192.162,4,4,0.00,6.40,0.00,N/A
104.19.103.215,4,4,0.00,6.40,0.00,N/A
104.18.42.247,4,4,0.00,6.40,0.00,N/A
104.16.106.238,4,4,0.00,6.41,0.00,N/A
104.16.147.57,4,4,0.00,6.41,0.00,N/A
104.17.209.114,4,4,0.00,6.41,0.00,N/A
104.19.184.35,4,4,0.00,6.41,0.00,N/A
104.16.216.124,4,4,0.00,6.42,0.00,N/A
104.16.170.154,4,4,0.00,6.42,0.00,N/A
104.24.237.141,4,4,0.00,6.42,0.00,N/A
104.18.169.81,4,4,0.00,6.42,0.00,N/A
104.25.199.69,4,4,0.00,6.43,0.00,N/A
104.16.173.59,4,4,0.00,6.43,0.00,N/A
104.16.169.146,4,4,0.00,6.43,0.00,N/A
104.17.95.55,4,4,0.00,6.45,0.00,N/A
104.16.146.169,4,4,0.00,6.45,0.00,N/A
104.18.241.132,4,4,0.00,6.45,0.00,N/A
104.17.108.207,4,4,0.00,6.45,0.00,N/A
104.19.156.243,4,4,0.00,6.46,0.00,N/A
104.18.45.96,4,4,0.00,6.46,0.00,N/A
104.17.69.232,4,4,0.00,6.46,0.00,N/A
104.25.203.113,4,4,0.00,6.46,0.00,N/A
172.67.176.45,4,4,0.00,6.46,0.00,N/A
104.16.148.176,4,4,0.00,6.47,0.00,N/A
104.25.218.170,4,4,0.00,6.47,0.00,N/A
104.17.54.235,4,4,0.00,6.47,0.00,N/A
104.16.71.158,4,4,0.00,6.47,0.00,N/A
104.17.205.254,4,4,0.00,6.47,0.00,N/A
104.18.33.37,4,4,0.00,6.49,0.00,N/A
104.17.62.114,4,4,0.00,6.50,0.00,N/A
104.19.87.77,4,4,0.00,6.50,0.00,N/A
104.19.240.183,4,4,0.00,6.50,0.00,N/A
104.18.254.142,4,4,0.00,6.51,0.00,N/A
104.25.170.69,4,4,0.00,6.51,0.00,N/A
104.19.74.242,4,4,0.00,6.51,0.00,N/A
104.20.0.166,4,4,0.00,6.51,0.00,N/A
104.18.52.193,4,4,0.00,6.52,0.00,N/A
104.19.149.165,4,4,0.00,6.52,0.00,N/A
104.19.89.242,4,4,0.00,6.52,0.00,N/A
104.19.6.98,4,4,0.00,6.52,0.00,N/A
104.19.4.136,4,4,0.00,6.53,0.00,N/A
104.24.234.17,4,4,0.00,6.53,0.00,N/A
104.16.209.6,4,4,0.00,6.53,0.00,N/A
104.25.99.84,4,4,0.00,6.53,0.00,N/A
104.19.173.120,4,4,0.00,6.54,0.00,N/A
104.16.208.195,4,4,0.00,6.54,0.00,N/A
104.16.69.127,4,4,0.00,6.55,0.00,N/A
104.17.115.109,4,4,0.00,6.55,0.00,N/A
104.17.245.238,4,4,0.00,6.55,0.00,N/A
104.25.46.225,4,4,0.00,6.55,0.00,N/A
104.19.90.253,4,4,0.00,6.55,0.00,N/A
104.16.40.124,4,4,0.00,6.55,0.00,N/A
104.16.53.1,4,4,0.00,6.55,0.00,N/A
104.19.108.217,4,4,0.00,6.57,0.00,N/A
104.17.223.163,4,4,0.00,6.57,0.00,N/A
104.19.232.245,4,4,0.00,6.57,0.00,N/A
104.17.134.110,4,4,0.00,6.58,0.00,N/A
104.19.40.129,4,4,0.00,6.59,0.00,N/A
104.16.110.152,4,4,0.00,6.59,0.00,N/A
104.19.93.162,4,4,0.00,6.59,0.00,N/A
104.19.119.47,4,4,0.00,6.59,0.00,N/A
104.19.221.167,4,4,0.00,6.59,0.00,N/A
104.25.194.207,4,4,0.00,6.60,0.00,N/A
104.17.57.178,4,4,0.00,6.61,0.00,N/A
104.17.59.148,4,4,0.00,6.61,0.00,N/A
104.19.200.130,4,4,0.00,6.61,0.00,N/A
104.16.104.227,4,4,0.00,6.62,0.00,N/A
104.17.178.123,4,4,0.00,6.62,0.00,N/A
104.19.145.114,4,4,0.00,6.62,0.00,N/A
104.18.41.146,4,4,0.00,6.63,0.00,N/A
104.16.252.79,4,4,0.00,6.63,0.00,N/A
104.25.176.143,4,4,0.00,6.64,0.00,N/A
104.17.26.61,4,4,0.00,6.64,0.00,N/A
104.19.211.249,4,4,0.00,6.64,0.00,N/A
104.16.29.84,4,4,0.00,6.64,0.00,N/A
104.17.247.61,4,4,0.00,6.65,0.00,N/A
104.17.32.229,4,4,0.00,6.65,0.00,N/A
104.17.231.1,4,4,0.00,6.65,0.00,N/A
104.19.66.168,4,4,0.00,6.65,0.00,N/A
172.67.241.93,4,4,0.00,6.66,0.00,N/A
104.18.79.120,4,4,0.00,6.66,0.00,N/A
172.67.225.183,4,4,0.00,6.66,0.00,N/A
104.16.245.183,4,4,0.00,6.66,0.00,N/A
104.17.227.5,4,4,0.00,6.67,0.00,N/A
104.16.128.97,4,4,0.00,6.67,0.00,N/A
104.16.144.244,4,4,0.00,6.67,0.00,N/A
172.67.186.180,4,4,0.00,6.67,0.00,N/A
104.19.231.50,4,4,0.00,6.67,0.00,N/A
104.19.47.246,4,4,0.00,6.67,0.00,N/A
104.19.176.215,4,4,0.00,6.67,0.00,N/A
104.19.182.250,4,4,0.00,6.68,0.00,N/A
104.19.43.19,4,4,0.00,6.69,0.00,N/A
104.19.45.204,4,4,0.00,6.69,0.00,N/A
104.19.92.229,4,4,0.00,6.70,0.00,N/A
104.16.114.173,4,4,0.00,6.71,0.00,N/A
104.17.136.116,4,4,0.00,6.71,0.00,N/A
104.19.245.8,4,4,0.00,6.71,0.00,N/A
172.67.193.112,4,4,0.00,6.71,0.00,N/A
104.16.251.61,4,4,0.00,6.72,0.00,N/A
104.19.64.7,4,4,0.00,6.72,0.00,N/A
104.18.233.230,4,4,0.00,6.72,0.00,N/A
104.25.35.224,4,4,0.00,6.72,0.00,N/A
104.18.72.44,4,4,0.00,6.72,0.00,N/A
104.16.217.96,4,4,0.00,6.72,0.00,N/A
104.18.232.66,4,4,0.00,6.74,0.00,N/A
104.19.0.129,4,4,0.00,6.76,0.00,N/A
104.18.35.31,4,4,0.00,6.76,0.00,N/A
104.16.27.226,4,4,0.00,6.76,0.00,N/A
104.19.248.126,4,4,0.00,6.76,0.00,N/A
172.67.173.247,4,4,0.00,6.77,0.00,N/A
172.67.202.94,4,4,0.00,6.77,0.00,N/A
104.19.2.29,4,4,0.00,6.78,0.00,N/A
104.16.95.9,4,4,0.00,6.78,0.00,N/A
104.25.158.121,4,4,0.00,6.78,0.00,N/A
104.18.170.89,4,4,0.00,6.79,0.00,N/A
104.18.14.9,4,4,0.00,6.80,0.00,N/A
104.19.212.197,4,4,0.00,6.80,0.00,N/A
104.16.94.131,4,4,0.00,6.80,0.00,N/A
104.18.55.31,4,4,0.00,6.81,0.00,N/A
104.19.218.101,4,4,0.00,6.81,0.00,N/A
104.18.80.209,4,4,0.00,6.81,0.00,N/A
104.16.236.184,4,4,0.00,6.82,0.00,N/A
172.67.203.157,4,4,0.00,6.82,0.00,N/A
104.18.18.73,4,4,0.00,6.82,0.00,N/A
104.25.156.129,4,4,0.00,6.82,0.00,N/A
104.19.67.130,4,4,0.00,6.83,0.00,N/A
104.17.139.0,4,4,0.00,6.83,0.00,N/A
104.19.91.33,4,4,0.00,6.83,0.00,N/A
104.25.155.239,4,4,0.00,6.83,0.00,N/A
104.19.65.5,4,4,0.00,6.84,0.00,N/A
104.19.151.3,4,4,0.00,6.85,0.00,N/A
104.17.5.93,4,4,0.00,6.85,0.00,N/A
104.16.109.31,4,4,0.00,6.85,0.00,N/A
104.18.208.130,4,4,0.00,6.85,0.00,N/A
104.19.213.48,4,4,0.00,6.85,0.00,N/A
104.19.177.212,4,4,0.00,6.85,0.00,N/A
104.19.9.187,4,4,0.00,6.86,0.00,N/A
104.25.68.144,4,4,0.00,6.86,0.00,N/A
104.19.46.178,4,4,0.00,6.87,0.00,N/A
104.18.154.155,4,4,0.00,6.87,0.00,N/A
104.25.7.37,4,4,0.00,6.88,0.00,N/A
104.18.69.17,4,4,0.00,6.88,0.00,N/A
104.18.93.36,4,4,0.00,6.89,0.00,N/A
104.16.196.87,4,4,0.00,6.89,0.00,N/A
104.19.71.196,4,4,0.00,6.89,0.00,N/A
104.19.36.46,4,4,0.00,6.90,0.00,N/A
104.18.36.18,4,4,0.00,6.90,0.00,N/A
104.19.196.137,4,4,0.00,6.90,0.00,N/A
172.67.161.49,4,4,0.00,6.90,0.00,N/A
104.17.152.2,4,4,0.00,6.91,0.00,N/A
104.19.144.243,4,4,0.00,6.91,0.00,N/A
104.18.43.47,4,4,0.00,6.91,0.00,N/A
104.16.226.170,4,4,0.00,6.92,0.00,N/A
104.19.133.223,4,4,0.00,6.92,0.00,N/A
104.18.194.59,4,4,0.00,6.92,0.00,N/A
104.17.50.234,4,4,0.00,6.93,0.00,N/A
104.18.39.142,4,4,0.00,6.93,0.00,N/A
104.19.128.176,4,4,0.00,6.94,0.00,N/A
104.19.136.91,4,4,0.00,6.94,0.00,N/A
104.19.19.1,4,4,0.00,6.94,0.00,N/A
104.19.219.119,4,4,0.00,6.94,0.00,N/A
104.19.157.168,4,4,0.00,6.94,0.00,N/A
104.25.161.182,4,4,0.00,6.95,0.00,N/A
104.16.48.219,4,4,0.00,6.95,0.00,N/A
104.19.44.69,4,4,0.00,6.96,0.00,N/A
104.18.54.199,4,4,0.00,6.96,0.00,N/A
104.19.244.228,4,4,0.00,6.97,0.00,N/A
104.17.37.4,4,4,0.00,6.97,0.00,N/A
104.19.170.44,4,4,0.00,6.97,0.00,N/A
104.25.177.68,4,4,0.00,6.99,0.00,N/A
104.16.121.123,4,4,0.00,6.99,0.00,N/A
104.18.95.4,4,4,0.00,6.99,0.00,N/A
104.18.252.60,4,4,0.00,6.99,0.00,N/A
172.67.224.244,4,4,0.00,7.00,0.00,N/A
104.16.83.199,4,4,0.00,7.00,0.00,N/A
104.24.225.96,4,4,0.00,7.00,0.00,N/A
104.19.247.245,4,4,0.00,7.00,0.00,N/A
104.18.239.204,4,4,0.00,7.00,0.00,N/A
104.17.93.100,4,4,0.00,7.00,0.00,N/A
104.17.168.234,4,4,0.00,7.01,0.00,N/A
104.19.107.203,4,4,0.00,7.01,0.00,N/A
104.18.34.50,4,4,0.00,7.01,0.00,N/A
104.17.48.245,4,4,0.00,7.02,0.00,N/A
104.17.119.5,4,4,0.00,7.02,0.00,N/A
104.19.146.139,4,4,0.00,7.02,0.00,N/A
104.19.49.239,4,4,0.00,7.03,0.00,N/A
104.16.227.175,4,4,0.00,7.03,0.00,N/A
104.18.10.20,4,4,0.00,7.03,0.00,N/A
104.17.41.127,4,4,0.00,7.04,0.00,N/A
104.16.36.184,4,4,0.00,7.04,0.00,N/A
104.17.20.27,4,4,0.00,7.04,0.00,N/A
104.19.237.25,4,4,0.00,7.04,0.00,N/A
104.19.55.230,4,4,0.00,7.04,0.00,N/A
104.17.239.211,4,4,0.00,7.04,0.00,N/A
104.17.148.206,4,4,0.00,7.04,0.00,N/A
104.16.250.198,4,4,0.00,7.04,0.00,N/A
104.17.213.14,4,4,0.00,7.05,0.00,N/A
104.16.165.57,4,4,0.00,7.05,0.00,N/A
104.16.129.138,4,4,0.00,7.05,0.00,N/A
104.19.56.239,4,4,0.00,7.06,0.00,N/A
104.16.211.175,4,4,0.00,7.06,0.00,N/A
104.16.185.235,4,4,0.00,7.06,0.00,N/A
104.17.89.173,4,4,0.00,7.07,0.00,N/A
104.17.135.96,4,4,0.00,7.07,0.00,N/A
104.19.26.108,4,4,0.00,7.07,0.00,N/A
104.17.21.1,4,4,0.00,7.07,0.00,N/A
104.18.215.117,4,4,0.00,7.08,0.00,N/A
104.17.25.49,4,4,0.00,7.08,0.00,N/A
104.16.78.246,4,4,0.00,7.09,0.00,N/A
104.19.11.181,4,4,0.00,7.09,0.00,N/A
104.19.12.66,4,4,0.00,7.09,0.00,N/A
104.19.35.32,4,4,0.00,7.10,0.00,N/A
104.19.140.148,4,4,0.00,7.10,0.00,N/A
104.18.207.140,4,4,0.00,7.10,0.00,N/A
104.18.143.2,4,4,0.00,7.10,0.00,N/A
104.16.225.152,4,4,0.00,7.10,0.00,N/A
104.19.13.140,4,4,0.00,7.12,0.00,N/A
104.16.101.85,4,4,0.00,7.12,0.00,N/A
104.18.20.135,4,4,0.00,7.12,0.00,N/A
104.25.66.71,4,4,0.00,7.13,0.00,N/A
104.18.9.97,4,4,0.00,7.13,0.00,N/A
104.16.56.216,4,4,0.00,7.13,0.00,N/A
104.16.219.23,4,4,0.00,7.15,0.00,N/A
104.17.74.56,4,4,0.00,7.15,0.00,N/A
104.19.129.249,4,4,0.00,7.16,0.00,N/A
104.19.63.149,4,4,0.00,7.16,0.00,N/A
104.19.180.176,4,4,0.00,7.16,0.00,N/A
104.16.182.155,4,4,0.00,7.16,0.00,N/A
104.19.139.180,4,4,0.00,7.16,0.00,N/A
104.16.176.249,4,4,0.00,7.16,0.00,N/A
172.67.196.179,4,4,0.00,7.17,0.00,N/A
104.18.125.116,4,4,0.00,7.17,0.00,N/A
104.25.29.177,4,4,0.00,7.17,0.00,N/A
104.16.230.195,4,4,0.00,7.17,0.00,N/A
104.18.110.222,4,4,0.00,7.18,0.00,N/A
104.19.159.82,4,4,0.00,7.19,0.00,N/A
104.18.107.35,4,4,0.00,7.19,0.00,N/A
104.16.54.226,4,4,0.00,7.19,0.00,N/A
104.17.44.217,4,4,0.00,7.19,0.00,N/A
104.17.76.200,4,4,0.00,7.19,0.00,N/A
172.67.199.156,4,4,0.00,7.19,0.00,N/A
104.18.71.65,4,4,0.00,7.19,0.00,N/A
104.19.31.168,4,4,0.00,7.20,0.00,N/A
104.17.221.85,4,4,0.00,7.21,0.00,N/A
104.19.8.80,4,4,0.00,7.21,0.00,N/A
104.19.27.230,4,4,0.00,7.21,0.00,N/A
104.17.153.68,4,4,0.00,7.22,0.00,N/A
104.18.247.83,4,4,0.00,7.22,0.00,N/A
104.19.79.72,4,4,0.00,7.22,0.00,N/A
104.19.50.84,4,4,0.00,7.22,0.00,N/A
104.18.59.147,4,4,0.00,7.23,0.00,N/A
104.16.201.3,4,4,0.00,7.23,0.00,N/A
104.25.163.62,4,4,0.00,7.24,0.00,N/A
104.17.3.214,4,4,0.00,7.24,0.00,N/A
104.16.139.38,4,4,0.00,7.25,0.00,N/A
104.18.105.60,4,4,0.00,7.26,0.00,N/A
104.16.195.130,4,4,0.00,7.27,0.00,N/A
104.19.235.161,4,4,0.00,7.28,0.00,N/A
104.19.233.220,4,4,0.00,7.28,0.00,N/A
104.18.66.249,4,4,0.00,7.29,0.00,N/A
104.18.112.56,4,4,0.00,7.29,0.00,N/A
104.17.0.221,4,4,0.00,7.30,0.00,N/A
104.18.37.137,4,4,0.00,7.30,0.00,N/A
104.18.102.58,4,4,0.00,7.30,0.00,N/A
104.16.93.117,4,4,0.00,7.31,0.00,N/A
104.18.119.218,4,4,0.00,7.31,0.00,N/A
104.19.208.75,4,4,0.00,7.31,0.00,N/A
104.18.153.14,4,4,0.00,7.31,0.00,N/A
104.19.24.95,4,4,0.00,7.31,0.00,N/A
104.19.150.156,4,4,0.00,7.32,0.00,N/A
104.18.147.72,4,4,0.00,7.32,0.00,N/A
104.18.17.59,4,4,0.00,7.32,0.00,N/A
104.16.178.62,4,4,0.00,7.32,0.00,N/A
104.19.241.35,4,4,0.00,7.32,0.00,N/A
104.18.190.54,4,4,0.00,7.32,0.00,N/A
104.16.247.180,4,4,0.00,7.33,0.00,N/A
104.16.70.140,4,4,0.00,7.33,0.00,N/A
172.67.157.182,4,4,0.00,7.34,0.00,N/A
104.17.30.138,4,4,0.00,7.35,0.00,N/A
104.17.203.122,4,4,0.00,7.36,0.00,N/A
104.19.76.113,4,4,0.00,7.36,0.00,N/A
104.18.214.62,4,4,0.00,7.36,0.00,N/A
104.19.126.135,4,4,0.00,7.37,0.00,N/A
104.18.242.77,4,4,0.00,7.37,0.00,N/A
172.67.156.164,4,4,0.00,7.37,0.00,N/A
104.19.171.227,4,4,0.00,7.37,0.00,N/A
104.19.137.154,4,4,0.00,7.38,0.00,N/A
104.19.198.190,4,4,0.00,7.40,0.00,N/A
104.19.100.249,4,4,0.00,7.40,0.00,N/A
104.19.243.184,4,4,0.00,7.40,0.00,N/A
104.18.150.17,4,4,0.00,7.41,0.00,N/A
104.17.215.178,4,4,0.00,7.41,0.00,N/A
104.17.255.49,4,4,0.00,7.42,0.00,N/A
104.19.199.92,4,4,0.00,7.42,0.00,N/A
104.16.62.35,4,4,0.00,7.42,0.00,N/A
104.19.155.106,4,4,0.00,7.44,0.00,N/A
104.17.120.148,4,4,0.00,7.44,0.00,N/A
104.16.135.101,4,4,0.00,7.44,0.00,N/A
104.18.30.179,4,4,0.00,7.44,0.00,N/A
104.19.230.229,4,4,0.00,7.45,0.00,N/A
104.19.166.225,4,4,0.00,7.47,0.00,N/A
104.16.243.166,4,4,0.00,7.48,0.00,N/A
104.18.104.82,4,4,0.00,7.49,0.00,N/A
104.18.77.202,4,4,0.00,7.49,0.00,N/A
104.17.208.62,4,4,0.00,7.49,0.00,N/A
172.67.218.28,4,4,0.00,7.50,0.00,N/A
104.25.83.203,4,4,0.00,7.50,0.00,N/A
104.17.17.173,4,4,0.00,7.51,0.00,N/A
104.19.153.165,4,4,0.00,7.51,0.00,N/A
104.19.181.11,4,4,0.00,7.52,0.00,N/A
104.19.37.209,4,4,0.00,7.52,0.00,N/A
104.19.195.63,4,4,0.00,7.53,0.00,N/A
104.17.253.11,4,4,0.00,7.54,0.00,N/A
104.18.29.94,4,4,0.00,7.55,0.00,N/A
104.19.207.193,4,4,0.00,7.55,0.00,N/A
104.18.188.5,4,4,0.00,7.55,0.00,N/A
104.18.0.156,4,4,0.00,7.56,0.00,N/A
104.18.184.237,4,4,0.00,7.56,0.00,N/A
104.18.21.122,4,4,0.00,7.57,0.00,N/A
104.16.45.212,4,4,0.00,7.58,0.00,N/A
104.18.4.0,4,4,0.00,7.58,0.00,N/A
104.19.117.123,4,4,0.00,7.58,0.00,N/A
104.16.92.52,4,4,0.00,7.58,0.00,N/A
104.16.97.31,4,4,0.00,7.59,0.00,N/A
104.19.193.71,4,4,0.00,7.59,0.00,N/A
104.17.207.84,4,4,0.00,7.60,0.00,N/A
104.17.38.238,4,4,0.00,7.60,0.00,N/A
104.25.192.243,4,4,0.00,7.60,0.00,N/A
104.18.60.15,4,4,0.00,7.61,0.00,N/A
104.18.201.4,4,4,0.00,7.62,0.00,N/A
104.19.28.83,4,4,0.00,7.62,0.00,N/A
104.19.143.86,4,4,0.00,7.62,0.00,N/A
104.17.164.130,4,4,0.00,7.62,0.00,N/A
104.18.146.135,4,4,0.00,7.62,0.00,N/A
104.18.141.86,4,4,0.00,7.63,0.00,N/A
104.18.191.57,4,4,0.00,7.63,0.00,N/A
104.18.152.167,4,4,0.00,7.65,0.00,N/A
104.16.224.36,4,4,0.00,7.66,0.00,N/A
104.18.180.6,4,4,0.00,7.66,0.00,N/A
104.17.82.70,4,4,0.00,7.67,0.00,N/A
104.16.81.30,4,4,0.00,7.69,0.00,N/A
104.19.123.29,4,4,0.00,7.69,0.00,N/A
104.19.39.119,4,4,0.00,7.70,0.00,N/A
104.17.43.116,4,4,0.00,7.70,0.00,N/A
104.19.141.240,4,4,0.00,7.70,0.00,N/A
104.16.234.134,4,4,0.00,7.70,0.00,N/A
104.19.14.207,4,4,0.00,7.70,0.00,N/A
104.16.231.225,4,4,0.00,7.70,0.00,N/A
104.16.82.207,4,4,0.00,7.71,0.00,N/A
104.19.10.63,4,4,0.00,7.72,0.00,N/A
104.17.236.42,4,4,0.00,7.72,0.00,N/A
104.19.189.145,4,4,0.00,7.73,0.00,N/A
104.18.5.157,4,4,0.00,7.74,0.00,N/A
104.19.242.164,4,4,0.00,7.74,0.00,N/A
104.17.100.158,4,4,0.00,7.75,0.00,N/A
104.17.113.145,4,4,0.00,7.75,0.00,N/A
104.17.206.185,4,4,0.00,7.76,0.00,N/A
104.16.233.29,4,4,0.00,7.78,0.00,N/A
104.17.99.0,4,4,0.00,7.78,0.00,N/A
104.17.117.62,4,4,0.00,7.78,0.00,N/A
172.67.197.18,4,4,0.00,7.79,0.00,N/A
104.16.100.139,4,4,0.00,7.79,0.00,N/A
104.17.246.130,4,4,0.00,7.79,0.00,N/A
104.25.172.14,4,4,0.00,7.80,0.00,N/A
104.19.38.70,4,4,0.00,7.80,0.00,N/A
104.17.92.65,4,4,0.00,7.80,0.00,N/A
104.18.68.88,4,4,0.00,7.81,0.00,N/A
104.19.138.253,4,4,0.00,7.81,0.00,N/A
104.17.97.80,4,4,0.00,7.82,0.00,N/A
104.18.88.212,4,4,0.00,7.82,0.00,N/A
104.16.37.203,4,4,0.00,7.84,0.00,N/A
104.19.178.231,4,4,0.00,7.84,0.00,N/A
104.16.127.122,4,4,0.00,7.85,0.00,N/A
104.18.203.79,4,4,0.00,7.86,0.00,N/A
104.16.65.166,4,4,0.00,7.87,0.00,N/A
104.19.158.181,4,4,0.00,7.87,0.00,N/A
104.18.151.198,4,4,0.00,7.88,0.00,N/A
104.18.2.113,4,4,0.00,7.88,0.00,N/A
104.19.168.180,4,4,0.00,7.89,0.00,N/A
104.18.124.95,4,4,0.00,7.89,0.00,N/A
104.19.186.245,4,4,0.00,7.89,0.00,N/A
104.16.98.184,4,4,0.00,7.89,0.00,N/A
104.16.86.66,4,4,0.00,7.90,0.00,N/A
104.17.14.68,4,4,0.00,7.90,0.00,N/A
104.18.61.225,4,4,0.00,7.90,0.00,N/A
104.19.59.28,4,4,0.00,7.90,0.00,N/A
104.18.40.223,4,4,0.00,7.91,0.00,N/A
104.18.243.144,4,4,0.00,7.92,0.00,N/A
104.19.179.231,4,4,0.00,7.92,0.00,N/A
